word,count,entity
lm,27,ORG
khalid,8,ORG
lm,27,ORG
defence barrister,2,
strong self-interest,1,
similar result,1,
baker,15,PERSON
khalid,8,ORG
lm,27,ORG
evidence rules,1,
baker,15,PERSON
defence team,1,
lm,27,ORG
admission,2,
mr snowball.in,1,
baker,15,PERSON
high court,2,
baker,15,PERSON
high court,2,
victoria,1,GPE
appeal courts defer,1,
david hamer,1,PERSON
evidence law,1,
sydney,1,GPE
baker,15,PERSON
professor hamer,1,
personal level,1,
personally,1,
innocent —,1,
different witnesses,1,
different things,1,
lm,27,ORG
admission,2,
baker,15,PERSON
baker,15,PERSON
michele ruyters,1,
innocence initiative,1,
rmit,1,
case involves,1,
justice.she plans,1,
victorian,1,NORP
whole story,1,
racial lenses,1,
drug use,1,
— race,1,
alcohol use,1,
drug use —,1,
unreliable picture,1,
pardons,1,
hen teeth,1,
dr ruyters,1,
legal outcome,1,
khalid,8,ORG
injustices ...,1,
emotional moment,1,
ca n't,3,
lm,27,ORG
emotional person,1,
'm feeling,1,
baker,15,PERSON
lm,27,ORG
smile,1,
great comfort,1,
mr snowball,6,ORG
mr snowball,6,ORG
baker,15,PERSON
victim impact statement,1,
mr snowball,6,ORG
father,1,
jonathan,1,PERSON
albert snowball,2,PERSON
honourable human,1,
lm,27,ORG
ca n't,3,
victorian,2,NORP
new laws,2,
serious offences.the changes,1,
anti-association laws,1,
lisa neville,1,PERSON
clean skins,1,
neville,3,ORG
extraordinary powers,1,
victoria,3,GPE
huge difference,1,
said.senior police,1,
ban people,1,
young people,2,
new rules,1,
officers —,1,
sergeant onwards —,1,
previous laws,1,
neville,3,ORG
african-australian,2,NORP
said.the issue,1,
african-australian,2,NORP
violent home invasions,1,
recent years.prime minister,1,
malcolm turnbull,1,PERSON
sudanese,1,NORP
victoria,3,GPE
year home,1,
peter dutton,1,PERSON
melburnians,1,NORP
victorian,2,NORP
specific ethnic group.ms,1,
neville,3,ORG
preventative measure,1,
police identify,1,
additional tool,1,
young people,2,
police spokesman,1,
edward o'donohue,1,PERSON
daniel andrews,1,PERSON
mr o'donohue,1,
youth gang problem,1,
victoria,3,GPE
youth gang problems,1,
huge erosion,1,
civil liberties,1,
legal centres.spokesperson melanie poole,1,
person ],1,
online participation,1,
ms poole,1,
government assurance,1,
new laws,2,
state anti-corruption watchdog,1,
promising,1,
bad laws,1,
n't good,1,
communities …,1,
okay,1,
ibac,2,ORG
ibac,2,ORG
independent oversight,1,
vulnerable people,1,
serious youth crimes,1,
victoria,1,GPE
community taskforce,1,
african-australian,1,NORP
youth crime,1,
public disorder,1,
victoria,10,GPE
community taskforce,1,
african-australian,2,NORP
youth crime,2,
public disorder,2,
african,7,NORP
melbourne,1,GPE
victoria,10,GPE
chief commissioner,2,
graham ashton,1,PERSON
community leaders,1,
african-australian,2,NORP
youth crime,2,
recent times.chief commissioner,1,
ashton,3,PERSON
public disorder,2,
public behaviour,1,
young people,6,
public order response teams,1,
recent times,1,
victoria,10,GPE
law enforcement,1,
assistant commissioner,1,
andrew crisp,1,PERSON
african,7,NORP
death threats,1,
victoria,10,GPE
racial vilification,1,
african-australian kot monoah,1,
media coverage,1,
recent weeks,2,DATE
broad range,1,
community members,1,
yesterday,1,DATE
eagle,1,
werribee,2,GPE
young person,1,
african,7,NORP
young people,6,
] 'if,1,
young people,6,
overseas …,1,
african youth,1,
nationwide media attention,1,
recent weeks,2,DATE
mp greg hunt,1,
african,7,NORP
gang crime,1,
melbourne.his,1,
african,7,NORP
airbnb,1,PRODUCT
werribee,2,GPE
community centre,1,
tarneit,1,GPE
prime,1,
malcolm turnbull,1,PERSON
peter dutton,1,PERSON
melburnians,1,NORP
problem.but chief commissioner,1,
ashton,3,PERSON
victoria,10,GPE
safe place,1,
utter garbage,1,
australia,1,GPE
victoria,10,GPE
safest places,1,
unsafe,1,
dinner …,1,
crime rate,1,
victoria,10,GPE
crisis ...,1,
victorian,1,NORP
crime situation,1,
total crime,1,
chief commissioner,2,
ashton,3,PERSON
victoria,10,GPE
complex issues,1,
social disadvantage,1,
criminal behaviour,1,
street gang behaviour,1,
young people,6,
social media,1,
criminal activity,1,
point —,1,
bikie gang,1,
victoria,10,GPE
community leader,1,
richard deng,1,PERSON
african,7,NORP
african,7,NORP
're bloody,1,
australian,1,NORP
mr monoah,1,PERSON
behavioural issues,1,
young people,6,
young people,6,
recent attention,1,
innocent people,1,
deng,1,PERSON
politicians —,1,
political gain,1,
victoria,10,GPE
melbourne,1,GPE
cctv,1,ORG
footage reveals,1,
security cameras,1,
st kilda,2,GPE
young man,1,
victim pockets,1,
mobile phone.the incident,1,
st kilda,2,GPE
popular beach precinct,1,
melbourne.the,1,
december,1,
st kilda surf lifesaving,1,
jacka boulevard.they,1,
african-australian,1,NORP
appearance.the youths,1,
senior,2,
nathan sheppard,1,
victoria,1,GPE
young people,1,
graphic,1,
footage shows,1,
24-year-old man,1,
burwood,1,
men punch,1,
facial bruising.the video,1,
white cap,1,
wheelers,1,
hill man,1,
intervene.the vision shows,1,
young men,1,
senior,2,
sheppard,1,
contact crime,1,
stoppers,1,
no-one,1,
yet.last month,1,
man head,1,
other.in response,1,
phillip,1,
ban alcohol,1,
lock,2,
middle-aged white man,1,
television interview,1,
ethiopian australian,2,
hoppers crossing,1,GPE
melbourne,1,GPE
lock,2,
was,1,
african australian,3,NORP
african australian,3,NORP
current law,1,
order debate,1,
african,6,NORP
ethiopian australian,2,
habib gudato tonnu,1,PERSON
australia,2,GPE
boeing,1,ORG
aircraft mechanic,1,
africans,2,NORP
africans,2,NORP
africa africa,1,
massive continent,1,
different countries,1,
african,6,NORP
crime wave,1,
african australian,1,NORP
africa,3,LOC
sierra leone,1,ORG
matlho,2,
medical scientist,1,
botswana,2,GPE
african,6,NORP
matlho,2,
botswana,2,GPE
africa,3,LOC
lesotho,1,PERSON
malawi,1,PERSON
so-called crime gang,1,
australia,2,GPE
virtually,1,
africa,3,LOC
whole lot,1,
african australian,3,NORP
agok takpiny,1,ORG
sudanese,1,NORP
werribee,1,GPE
stereotyping,1,
young kids,1,
chimene mumbanga,1,PERSON
congo.she,1,
middle-aged woman,1,
african,6,NORP
african,6,NORP
skin —,1,
african,6,NORP
victorian,1,NORP
daniel andrews,2,PERSON
youth crime,1,
melbourne.returning,1,
mr andrews,7,ORG
melbourne,4,PERSON
safe city,1,
criminal behaviour,1,
cop people,1,
mr andrews,7,ORG
nasty incidents,1,
absolute determination,1,
full force,1,
mr andrews,7,ORG
permanent roll-out,1,
national gangs database,1,
violent teens,1,
new measures,1,
african,2,NORP
media debate,1,
victoria,3,GPE
coalition mps,1,
state level,1,
mr andrews,7,ORG
federal home,1,
peter dutton,1,PERSON
melburnians,1,NORP
mr dutton,1,PERSON
comments,1,
mr andrews,7,ORG
melbourne,4,PERSON
federal frontbencher,1,
kelly o'dwyer,1,PERSON
higgins,1,PERSON
melbourne,4,PERSON
inner south-east,1,
mr andrews,7,ORG
matthew guy,1,PERSON
law-and-order policies,1,
daniel andrews,2,PERSON
victoria,3,GPE
victoria,3,GPE
andrews,1,ORG
small number,1,
whole group,1,
mr andrews,7,ORG
sudanese melburnian ayen,1,
abc,1,ORG
am program people,1,
intense media attention,1,
africans,1,NORP
] trains,1,
said.her friend,1,
susan,1,PERSON
teenage daughter,1,
african,2,NORP
current environment.she,1,
sudan,1,GPE
mothers,1,
neighbour child,1,
sudanese,3,NORP
civil war,1,
megan reinwald,1,
sudanese australian integrated learning,1,
sudanese,3,NORP
australia,1,GPE
single-parent families.she,1,
english,2,LANGUAGE
ca n't,2,
internet use,1,
full extent,1,
ms reinwald,2,PERSON
english,2,LANGUAGE
sudanese,3,NORP
ca n't,2,
principal sends,1,
letter home,1,
everyday stuff,1,
ms reinwald,2,PERSON
access services,1,
after-school care,1,
team sports,1,
homework camps,1,
central locations,1,
footscray,1,PERSON
dandenong,1,PERSON
tarneit,1,ORG
truganina,1,GPE
wyndham vale,1,
government housing,1,
tongue-in-cheek response,1,
social media,1,
melbourne,4,PERSON
african-australian,1,NORP
hashtag #,1,
africangangs,1,
poke fun,1,
19-year-old woman,1,
short-stay apartment,2,
melbourne,2,GPE
cbd,1,ORG
young people,3,
party.emergency services,1,
eq tower,1,FAC
a'beckett,1,
serious injuries.paramedics,1,
commander,1,
metro,1,
tim hansen,1,PERSON
young people,3,
short-stay apartment,2,
56th floor,1,
young people,3,
commander hansen,4,
pakenham,1,ORG
melbourne,2,GPE
outer south-east,1,
commander hansen,4,
chaotic scene,1,
cctv,1,ORG
random attack,1,
homicide,1,
squad detectives,1,
're making,1,
commander hansen,4,
late teens,1,
early twenties,1,DATE
african-australian,2,NORP
commander hansen,4,
african-australian,2,NORP
contact crime,1,
stoppers,1,
