word,count,entity
february,1,DATE
prime,1,
malcolm turnbull,1,PERSON
huawei,22,GPE
involvement,2,
australia,10,GPE
5g network,1,
washington.5g,1,
australia,10,GPE
phone,1,
internet network,1,
huge leap,1,
driverless cars,1,
remote surgical operations,1,
virtual reality,1,
reliable video,1,
new generation,1,
powerful smartphones,1,
tourism expert,1,
australia,14,GPE
chinese tourism market,1,
asian nation,1,
recent years,1,DATE
sam huang,1,PERSON
edith cowan,1,
chinese tourist numbers,1,
china,8,GPE
economy,1,
turning point —,1,
said.tourism research,1,
australia,14,GPE
chinese —,1,
children —,1,
australia,14,GPE
total inbound market,1,
ubs,1,ORG
chinese overseas travel intentions,1,
sharp pullback,1,
people plans,1,
australia,14,GPE
popular destination,1,
chinese economy,3,
china-us,1,
trade war.professor,1,
huang,2,PERSON
major cities,1,
australia,14,GPE
exciting prospect,1,
lack,1,
innovative promotions,1,
chinese tourists ],1,
attracting,1,
return visitors,1,
tourism destination,1,
n't perceive,1,
mr huang,1,PERSON
australia,14,GPE
current volume,1,
tasmania,1,GPE
glamorgan,1,
spring bay mayor,1,
debbie wisby,1,PERSON
abc,2,ORG
hobart,1,GPE
orford,1,GPE
public toilets,1,
huang,2,PERSON
public sentiment,1,
impact tourism,1,
australia,14,GPE
chinese market,1,
australia,14,GPE
government ,1,
foreign policy stances,1,
tourist numbers,2,
professor huang,1,
april,1,DATE
china,8,GPE
ministry,1,ORG
travel warning,1,
social media,1,
may day,1,
long weekend,1,
chinese travel overseas,1,
unspecified security risks,1,
australia.however,1,
chinese tourists,3,
australia,14,GPE
professor brian,1,
hong kong,1,GPE
polytechnic university school,1,
tourism management,1,
korea,1,GPE
japan,1,GPE
taiwan,1,GPE
china,8,GPE
sharp drop,1,
tourist numbers,2,
china,8,GPE
china-australia,1,
diplomatic relations,1,
australia,14,GPE
various times,1,
unfavourable attitudes,1,
chinese government,1,ORG
australia,14,GPE
growth markets,1,
asia,1,LOC
india,1,GPE
due course,1,
medium term,1,
china,8,GPE
professor,1,
numerous direct flight routes,1,
australia,14,GPE
major provincial capitals,1,
china,8,GPE
first-time tourists,1,
australia,14,GPE
chinese economy,3,
trade war —,1,
chinese consumers,1,
outbound tourism,1,
china,8,GPE
outbound tourism sector ],1,
chinese economy,3,
tourism australia,1,ORG
sydney,1,GPE
melbourne,1,PERSON
gold coast,1,LOC
top tourism destinations,1,
chinese tourists,3,
september,1,DATE
consumer research,1,
china,8,GPE
aspirational market,1,
target customers,1,
australia,14,GPE
australian tourism,1,
simon,1,PERSON
abc,2,ORG
chinese visitor numbers,1,
market opportunities,1,
recent,1,
chinese tourists,3,
independent travellers,1,
natural beauty,1,
amazing food,1,
cultural experiences,1,
spending,1,
chinese tourists,4,
australia,5,GPE
middle class,1,
quality goods,1,
clothes spur spending,1,
report.the report,1,
dragons,1,
spending habits,1,
tourists,1,
cross border,1,
management,1,
australian,3,NORP
winter months,2,DATE
chinese tourists,4,
revenue opportunity,1,
chinese shoppers,2,
chinese new year,2,EVENT
chinese shoppers,2,
christmas,1,DATE
chinese tourists,4,
winter months,2,DATE
cbm,2,ORG
australian,3,NORP
chinese customers,1,
second-biggest time,1,
chinese tourists,4,
chinese new year,2,EVENT
school holidays,1,
july,1,DATE
august,1,DATE
australia,5,GPE
year.chinese tourists,1,
australia,5,GPE
cbm,2,ORG
holiday season,1,
jobs offering,1,
vacation time,1,
report said.retail sales,1,
april,1,DATE
cent growth,1,
australian,3,NORP
statistics,1,
warm winter,1,
tourism,1,
australia,5,GPE
china,1,GPE
high spenders,1,
australia,5,GPE
korea,1,GPE
japan,1,GPE
taiwan,1,GPE
2013.a high spender,1,
entire trip,1,
cold winter morning,1,
chinese tourists,7,
tour group,1,
circular quay,1,ORG
sydney,3,GPE
picturesque harbour,1,
micky hu,1,PERSON
nanjing,2,GPE
china,8,GPE
australia,6,GPE
ugg,1,
bags ...,1,
group ,1,
tour.chinese tourists,1,
australia,6,GPE
record amounts,1,
australian,8,NORP
retailers risk,1,
australia,6,GPE
favourite past time,1,
chinese tourists,7,
quality products,1,
counterfeit goods,1,
tourism australia,2,ORG
chinese visitors,2,
record $,1,
march,1,DATE
cent.chinese tourists,1,
retail therapy,1,
china,8,GPE
consultancy firm,1,
cross border,1,
management,1,
cbm,3,ORG
australian,8,NORP
tourist industry,1,
chinese tourists,7,
ct johnson,1,PERSON
cbm.visitors,1,ORG
china,8,GPE
hong kong,1,GPE
kiwis,1,PERSON
australia,6,GPE
may,1,DATE
statistics.chinese,1,
uk,1,GPE
mr johnson,2,PERSON
australian,8,NORP
chinese tourists,7,
cbm,3,ORG
australian,8,NORP
key revenue opportunities,1,
chinese shoppers,1,
report said.mr,1,
johnson,1,PERSON
australian,8,NORP
pay,1,
china,8,GPE
popular credit card.but,1,
tourism australia,2,ORG
john oullivan,1,
mr johnson,2,PERSON
analysis,1,
sydney,3,GPE
mandarin,6,LANGUAGE
business.on,1,
young lady,1,
ms hu,2,PERSON
nanjing,2,GPE
china,8,GPE
mandarin,6,LANGUAGE
australian,8,NORP
mother needs,1,
ms hu,2,PERSON
cbm,3,ORG
chinese people,1,
peak times,2,
chinese new year,2,EVENT
february,2,DATE
july,1,DATE
august,1,DATE
chinese school holidays,1,
christmas.it,1,
chinese tourists,7,
february,2,DATE
australia.a,1,
australian,8,NORP
retailers cater,1,
chinese visitors,2,
chinese menus,1,
mandarin,6,LANGUAGE
mandarin,6,LANGUAGE
sydney harbour bridge climb,1,
mandarin,6,LANGUAGE
karaoke climb,1,PERSON
sydney,3,GPE
opera house,1,
mandarin,6,LANGUAGE
chinese visitors.but,1,
kevin xu,1,PERSON
australian,8,NORP
travel firm,1,
grand city,1,
tours,1,
cruise ships,1,
chinese tourists,7,
peak times,2,
chinese new year,2,EVENT
chinese summer holidays,1,
australia,6,GPE
strategic plan,1,
china,8,GPE
chinese tourists,7,
oullivan,1,
local firms,1,
china,8,GPE
tourism industry,1,
particular space,1,
chinese visitor,1,
repeat visitation,1,
chinese market,1,
australia,6,GPE
china,8,GPE
chinese trade,1,
chinese consumer,1,
middle-class,1,
chinese parents,1,
unique educational experiences,1,
australia,3,GPE
blue skies,1,
australian,2,NORP
geraldton,2,ORG
chinese tourism market,1,
school groups,1,
region ,1,
natural sights,1,
geraldton,2,ORG
beijing,4,GPE
wa,4,ORG
beijing,4,GPE
television presenters,1,
formal lessons,1,
australia,3,GPE
presenter fang wang,1,
europe,1,LOC
new travel concept,1,
new places together.miss,1,
fang,1,PERSON
wa,4,ORG
unique landscape,1,
different environment,1,
way people socialise,1,
way people,1,
china,3,GPE
maiden trip,1,
whole lives,1,
beijing.it,1,
annie,1,ORG
10-year-old student,1,
favourite thing,1,
wa,4,ORG
china,3,GPE
bella,1,PERSON
australia,3,GPE
beijing,4,GPE
beijing,4,GPE
chinese tourists,2,
wa,4,ORG
mid-west.but,1,
natural sites,1,
hutt lagoon,1,LOC
pink lakes,1,
kalbarri,1,
national park,1,
china,3,GPE
geraldton shane van styn,1,
significant increase,1,
wonderful city,1,
exponential growth,1,
chinese tourism,1,
mr van styn,1,PERSON
miss fang,1,
famous chinese celebrity,1,
audience runs,1,
australian,2,NORP
population context,1,
chinese tourists,2,
said.the city,1,
china.mr van styn,1,
direct passengers flights,1,
match —,1,
matter —,1,
australia,4,GPE
hmas adelaide,1,ORG
fijian,1,NORP
suva,1,GPE
interesting neighbour,1,
chinese ship,2,
communications equipment,1,
canberra-class,1,
helicopter dock.the,1,
australian,2,NORP
chinese vessel,3,
spy ship,1,
australian.hmas adelaide,1,
australian,2,NORP
fiji,2,GPE
appropriate security precautions,1,
surveillance craft,1,
jim hutton,1,PERSON
commander,1,
navy ,1,
joint,1,
task group,1,
said.deputy chief,1,
rear admiral mark hammond,1,
chinese vessel,3,
space surveillance ship,1,
scientific ship,1,
hmas adelaide.abc,1,
primary purpose,1,
chinese ship,2,
track satellite launches,1,
naval vessels.australia ,1,
high commissioner,1,
fiji john feakes,1,
chinese vessel,3,
on-board reception,1,
accepted.australia navy,1,
nautical games,1,
merchant fleets,1,
china,4,GPE
dual purpose,1,
anu,1,ORG
australian naval commodore richard menhinick,1,
chinese presence —,1,
military —,1,
beijing,2,GPE
economic opportunity,1,
economic imperatives,1,
strategic interests,1,
aquaculture projects,1,
vanuatu,1,GPE
fiji,2,GPE
tonga,1,GPE
pacific nations,1,
significant help,1,
food supplies,1,
china,4,GPE
mr menhinick,1,PERSON
nation presence,1,
china,4,GPE
economic power ,1,
military ,1,
chinese economic interest,1,
australia,4,GPE
strategic partners,1,
china,4,GPE
regional structures —,1,
public indication,1,
australia,4,GPE
air patrols,1,
beijing,2,GPE
claims,1,
china sea.asked,1,
american-australian,1,
america,1,GPE
lieutenant,1,
david berger,1,PERSON
enthusiastic response,1,
obviously,1,
australia,4,GPE
decision,1,
absolutely,1,
lt gen berger,1,WORK_OF_ART
ethnic minorities,2,
political dissidents,1,
china,8,GPE
surveillance network,1,
federal agencies,2,
chinese video surveillance companies,1,
australia,7,GPE
government,1,ORG
well.one camera,1,
monitor security threats,1,
australian,10,NORP
military base.another hangs,1,
front entrance,1,
canberra,3,GPE
australian,10,NORP
government ,2,
top lawyers,1,
federal departments,1,
national security,1,
australian,10,NORP
intelligence agency.and,1,
surveillance cameras,1,
street corners,1,
local council offices,1,
public spaces,1,
australia.almost,1,
hikvision,18,PERSON
dahua,14,PERSON
chinese government,3,ORG
fergus hanson,1,PERSON
cyber policy centre,1,
australian,10,NORP
policy,1,
real dereliction,1,
military bases,1,
chinese espionage activity,1,
time information,1,
collective terms,1,
important data feed,1,
china,8,GPE
hikvision,18,PERSON
dahua,14,PERSON
us government use,1,
defence spending bill,1,
video,1,
security equipment,1,
chinese companies exposes,1,
us government,2,ORG
significant vulnerabilities,1,
china,8,GPE
video surveillance network,1,
federal agencies,2,
republican,1,NORP
vicky hartzler,1,PERSON
hikvision,18,PERSON
dahua,14,PERSON
second-largest video surveillance companies,1,
china,8,GPE
military surveillance wing,1,
huge strides,1,
gait recognition software,1,
artificial intelligence,1,
facial recognition,1,
image recognition software,1,
religious minorities,1,
unsw,1,ORG
artificial intelligence expert,1,
professor toby walsh,1,
may,1,DATE
promotional video,1,
video surveillance,1,
well-known tourist area,1,
shandong,1,GPE
tai,1,PERSON
hikvision,18,PERSON
cameras,1,
ethnic minorities,2,
dahua,14,PERSON
us1,1,
surveillance system,1,
china,8,GPE
restive north-western province,1,
xinjiang.through,1,
security cameras,1,
earth,1,LOC
han,1,
chinese government,3,ORG
beijing,1,GPE
ever-present security state,1,
province population,1,
uighurs,1,ORG
muslim,1,NORP
ethnic minority.the,1,
china,8,GPE
military dominance,1,
ai,1,
artificial intelligence ],1,
professor walsh,2,
constant flow,1,
private chinese companies,1,
state ],1,
hikvision,18,PERSON
dahua,14,PERSON
western security researchers,1,
security flaws,1,
chinese state.the flaws relate,1,
insecure passwords,1,
intentionally-written code,1,
owner permission,1,
china,8,GPE
cyber espionage,1,
key part,1,
mr hanson,1,PERSON
china,8,GPE
passwords,1,
available online,1,
chinese government rejects claims,1,
chinese companies,1,
hikvision,18,PERSON
dahua,14,PERSON
video surveillance companies,1,
hikvision,18,PERSON
hikvision,18,PERSON
abc,6,ORG
hikvision,18,PERSON
dahua,14,PERSON
australian,10,NORP
government purchase records,1,
government buildings.the results,1,
hikvision,18,PERSON
dahua,14,PERSON
sensitive federal government agencies,1,
suburban councils.the,1,
serious example,1,
hikvision,18,PERSON
australia,7,GPE
defence facilities,1,
raaf base edinburgh,1,
adelaide.according,1,
defence sa,1,
website,1,
edinburgh,1,
nation ,1,
military intelligence,1,
electronic warfare capabilities,1,
.the department,1,
defence,2,ORG
defence,2,ORG
abc.the edinburgh,1,
discovery mirrors,1,
wall street journal,1,
hikvision,18,PERSON
us army bases,1,
us embassy,1,
kabul,1,GPE
afghanistan.the,1,
us government,2,ORG
abc,6,ORG
dahua,14,PERSON
office block,1,
canberra,3,GPE
barton,1,GPE
australia,7,GPE
agencies.the departments,1,
attorney-general,2,
australia,7,GPE
anti-money,1,
austrac,1,ORG
australia,7,GPE
intelligence agencies —,1,
assessments.the,1,
prime,2,
cabinet headquarters.the,1,
abc,6,ORG
dahua,14,PERSON
canberra,3,GPE
australian,10,NORP
government solicitor,1,
government ,2,
top lawyers.the camera,1,
nearby national security agencies,1,
assessments,1,
attorney-general,2,
department,1,ORG
prime,2,
cabinet.the abc,1,
video cameras,1,
best-known distributor,1,
hikvision,18,PERSON
australia,7,GPE
central security,1,
distribution,1,
australian,10,NORP
afp,2,ORG
abc,6,ORG
afp,2,ORG
hikvision,18,PERSON
major federal agencies,1,
australian,10,NORP
border force,1,ORG
australia,7,GPE
ports,1,
immigration system,1,
dahua,14,PERSON
hikvision,18,PERSON
federal government,1,
security equipment government agencies,1,
australian signals directorate,1,
government networks,1,
security equipment.it,1,
hikvision,18,PERSON
dahua,14,PERSON
government use,1,
government sites,1,
rule.the situation,1,
local government level.the,1,
abc,6,ORG
hikvision,18,PERSON
dahua,14,PERSON
nsw,2,ORG
government facilities,1,
sydney,2,GPE
hikvision,18,PERSON
dahua,14,PERSON
sydney,2,GPE
major train station,1,
station.when,1,
transport,1,
nsw,2,ORG
security camera providers,1,
specific advice,1,
commonwealth,1,ORG
cctv,1,ORG
chinese company,1,
global leader,1,
consumer camera drones —,1,
consumer drones,1,
da-jing innovations,1,ORG
dji.the,1,
company drones,1,
police forces,1,
august,1,DATE
us army,1,ORG
cyber vulnerabilities,1,
us ban,1,
security researchers,1,
dji,7,ORG
telemetry data,1,
chinese government,3,ORG
australian,10,NORP
us action,1,
cyber security characteristics,1,
information warfare,1,
marcus thompson,1,PERSON
senate hearing,1,
october.the australian,1,
military ban,1,
new procedures,1,
abc.at,1,PRODUCT
year ban,1,
dji,7,ORG
australian,10,NORP
abc,6,ORG
strategic command,1,
dji,7,ORG
military ,1,
secretive elements,1,
operations,1,
dji,7,ORG
may.the afp,1,
dji,7,ORG
state police services.the,1,
state police,1,
security measures,1,
dji,7,ORG
drones safe.however,1,
chief technology officer,1,
us counter-drone tech company department,1,
robbie sen,1,PERSON
're making,1,
mitigate risk,1,
absolute statements,1,
ca n't access,1,
information —,1,
dji,7,ORG
great example —,1,
ai-enhanced,1,
surveillance systems,1,
worries people,1,
professor walsh,2,
corrosive effect,1,
behave —,1,
bad way,1,
watch dylan welch,1,
region synonymous,1,
fine wine,1,
china,6,GPE
chan,1,PERSON
chief executive,1,
grace vineyard,2,ORG
shanxi,2,
china,6,GPE
mass market,1,
ms chan,3,PERSON
australia,3,GPE
melbourne,1,PERSON
wine festival.an,1,
langham,1,
chinese wine,2,
australian-produced,1,
ms chan,3,PERSON
shock,1,
china,6,GPE
really,1,
said.the taste,1,
recent phenomenon,1,
china,6,GPE
ms chan,3,PERSON
n't drink wine,2,
n't drink wine,2,
drink wine,1,
whole scene,1,
big boon,1,
australian,1,NORP
strong growth,1,
chinese scene,1,
too.wine critic,1,
roy moorfield,1,PERSON
australian,3,NORP
chinese wine,2,
china,6,GPE
local wine group,1,
china,6,GPE
grace vineyard,2,ORG
australia,3,GPE
shanxi,2,
judy chan,1,PERSON
top restaurants,1,
australia,3,GPE
mr moorfield,1,
australian,3,NORP
australian,3,NORP
adventurous ... adventurous wine drinkers,1,
small market,1,
grape,1,
australian,4,NORP
china,3,GPE
third-largest winemaker,1,
weilong grape wine,1,
mildura,1,GPE
victoria,1,GPE
australian,4,NORP
market.with plans,1,
weilong,4,GPE
sunraysia,1,LOC
quality produce.the $,1,
red varieties,1,
weilong wine,1,
company facility,1,
yatpool,1,
chinese new year,1,EVENT
january,1,DATE
weilong,4,GPE
general manager,1,
australian,4,NORP
bruno zappia,1,PERSON
australia,4,GPE
product,1,
china,3,GPE
china,3,GPE
economy,1,
past decade,1,
according,1,
wine australia,1,PERSON
australian,4,NORP
wine exports,1,
asia,1,LOC
financial year,1,
worth $,1,
sudden interest,1,
australia,4,GPE
chinese people,1,
australia,4,GPE
chinese consumer,1,
mr zappia,1,PERSON
good quality,1,
clean wine,1,
table grapes,1,
business opportunities,1,
weilong,4,GPE
australian-grown,1,
murray,2,PERSON
executive officer,1,
murray,2,PERSON
wine growers,1,
mike stone,1,PERSON
australia,4,GPE
winery development,1,
mr stone,1,
fantastic opportunity,1,
speaks volumes,1,
quality fruit,1,
delays,1,
year season,1,
big plans,1,
weilong,4,GPE
winery manager,1,
andrew allen,1,PERSON
council approval,2,
"20,000-tonne increments",1,
council approval,2,
china,12,GPE
national currency,1,
us dollar,1,
years.the people bank,1,
china,12,GPE
one-off depreciation,1,
exchange rate,1,
market-oriented.many analysts,1,
china,12,GPE
australia,1,GPE
resources sector,1,
miners warning,1,
shaky resources industry.bill,1,
beament,1,
gold producer,1,
northern star,1,ORG
economic slowdown,1,
world second-largest economy,1,
negative sentiment,1,
china,12,GPE
base metals,1,
economic data,1,
china,12,GPE
china,12,GPE
july,1,DATE
chinese exports,1,
china,12,GPE
china,12,GPE
exports uncompetitive,1,
francis lun,1,PERSON
ceo,1,
hong kong,1,GPE
brokerage firm,1,
geo securities.economists,1,
china,12,GPE
policymakers,1,
ppp,1,
power parity,1,
michael metcalfe,1,PERSON
macro strategy,1,
state street,1,FAC
bloomberg.mr metcalfe,1,
china,12,GPE
currency,1,
immediate relief,1,
boost.australian economists,1,
chinese economy,1,
independent economist,1,
saul eslake.he,1,
zero-sum game,1,
chinese exporters benefit,1,
australian,2,NORP
international commodity prices,1,
rub salt,1,
overall,1,
resources exporters,1,
commodity prices,3,
commodity prices,3,
australian,2,NORP
mr eslake,1,
mr metcalfe,1,PERSON
initial sell-off,1,
chinese industry,1,
commodity prices,3,
china,12,GPE
medium term,1,
economists,1,
china,12,GPE
chinese officials,1,
national currency,1,
australian,5,NORP
share market,3,
people bank,1,
china,12,GPE
pboc,3,ORG
us dollar,1,
previous day ,1,
such devaluation,1,
china,12,GPE
chinese authorities,2,
yesterday,1,DATE
pboc,3,ORG
yuan ...,1,
trade activity,1,
growth slowdown,1,
td securities asia-pacific,1,ORG
annette beacher,1,
declaration,1,
'one-off depreciation,1,
aggressively,1,
beijing,1,GPE
efforts,1,
july,2,DATE
australian,5,NORP
us cents,1,
aest,1,
wednesday.the australian,1,
share market,3,
pboc,3,ORG
surprise,1,
move.the benchmark,1,
asx,1,ORG
ordinaries,1,
rio tinto,1,PERSON
dividend payment.bhp,1,
billiton,1,GPE
fortescue,1,GPE
australian,5,NORP
chinese residents,2,
end investment,2,
fast rate,2,
share market,3,
anz,1,ORG
nab,1,ORG
westpac,1,NORP
wesfarmers,1,ORG
telstra,1,GPE
markets,1,
chief market strategist,1,
chris weston,1,PERSON
resources companies,1,
china,12,GPE
us dollars,2,
australian,5,NORP
china,12,GPE
australian,5,NORP
dollar terms,1,
us dollars,2,
weston,1,
chinese currency depreciation,1,
australia,1,GPE
economy,1,
chinese yuan,1,
chinese investment,1,
will australian,1,
chinese residents,2,
end investment,2,
fast rate,2,
buy,1,
shanghai,1,GPE
early trade,1,
cent decline,1,
afternoon.an array,1,
official data,1,
china,12,GPE
economic performance,1,
industrial production,2,
asset investment,2,
retail sales,1,
market expectations.industrial production,1,
annual growth rate,1,
june,2,DATE
industrial production,2,
gdp,2,
fixed,1,
asset investment,2,
weak readings,1,
growth rate,1,
key reading,1,
chinese economy future growth prospects,1,
factory equipment,1,
property construction.retail sales,1,
july,2,DATE
june,2,DATE
long term average,1,
cent growth,1,
years.a research note,1,
citi,1,GPE
stimulus measures,1,
chinese authorities,2,
widespread acknowledgement,1,
economy weakness,1,
china,12,GPE
liaoning,1,GPE
jilin,1,PERSON
helongjiang,1,PERSON
china,12,GPE
hebei,1,GPE
shanxi,1,GPE
analysts wrote.however,1,
chinese growth,1,
gdp,2,
full-year target,1,
job creation,1,
china,12,GPE
china,12,GPE
bold currency,1,
china,12,GPE
tuesday.chinese,1,
cent range,1,
daily reference rate.but,1,
monetary,1,
fund ,1,
imf,3,ORG
reserve currencies,1,
imf,3,ORG
market forces,2,
exchange rate,1,
exchange rate flexibility,1,
china,12,GPE
market forces,2,
decisive role,1,
global financial markets,1,
imf,3,ORG
china,12,GPE
attorney-general,2,
porter,1,
strident defence,1,
senior chinese diplomat,1,
australian,5,NORP
beijing,2,GPE
australia.chinese,1,
perth lei kezhong,1,
australian,5,NORP
opinion piece,1,
australian,5,NORP
so-called chinese influence,1,
australia,6,GPE
china,1,GPE
ministry,1,ORG
australian,5,NORP
mutual trust,1,
mr porter,3,PERSON
radio station 6pr,1,
consul-general complaints,1,
australian,5,NORP
media ,1,
foreign interference,2,
australia,6,GPE
particular country overseas,1,
free inquiry,1,
free speech,1,
political communication,1,
immutable part,1,
mr porter,3,PERSON
media,1,
unexpected —,1,
critical part,1,
democratic system,2,
chinese government,1,ORG
widespread media reports,1,
beijing,2,GPE
activities,1,
australia,6,GPE
local journalists,1,
mr porter,3,PERSON
cast doubt,1,
simple thing,1,
particular story,1,
investigative —,1,
parliamentary committee,1,
bipartisan agreement,1,
government contentious,1,
foreign interference legislation,1,
new laws,4,
year.the bill,1,
introduce harsher penalties,1,
foreign agents,1,
trade secrets,1,
australia,6,GPE
political system,2,
civil society groups,1,
media organisations.the,1,
maximum jail time,1,
new laws,4,
years —,1,
attorney-general,2,
prosecutions.the government,1,
publish information,1,
public interest,1,
editorial support staff,1,
coalition,1,ORG
new safeguards,1,
public domain,1,
prosecuted.the language,1,
sure prosecutions,1,
advocacy groups,1,
new laws,4,
secrecy offences,1,
commonwealth,1,ORG
reviewed.parliamentary committee chair,1,
mp andrew hastie,1,
major parties,1,
foreign interference,2,
australia,6,GPE
political system,2,
general legal framework,1,
mr hastie,2,PERSON
mr hastie,2,PERSON
new laws,4,
bipartisan basis,1,
australia,6,GPE
political processes,1,
shadow attorney-general mark dreyfus,1,
right balance,1,
civil liberties,1,
national security,1,
intention —,1,
disrupt covert attempts,1,
democratic system,2,
mr dreyfus,1,WORK_OF_ART
important protections,1,
non-government organisations,1,
clive palmer,1,
corporate empire,1,
zealand,3,NORP
free trade rules,1,
australian,7,NORP
mr palmer,7,PERSON
australia,5,GPE
forbes,2,PERSON
mineralogy,5,PERSON
auckland-based,1,
company.that company,1,
mineralogy,5,PERSON
limited,1,
mil,5,ORG
investor protections,1,
free trade agreement,1,ORG
claim $,1,
commonwealth,2,ORG
australian,7,NORP
government intervenes,1,
mr palmer,7,PERSON
citic.however,1,
nz,1,ORG
company searches,1,
mil,5,ORG
mr palmer,7,PERSON
australian,7,NORP
crescent pty ltd,1,
closeridge pty ltd.those,1,
brisbane,2,GPE
direct shareholders,1,
mineralogy.mil,1,
chitondo mashayanyika,1,PERSON
mil,5,ORG
mr palmer,7,PERSON
daughter,1,
emily,1,ORG
general manager,1,
palmer coolum resort,1,
mango,1,
brisbane,2,GPE
north.mil ,1,
auckland,1,GPE
office environment,1,
private offices,1,
mr palmer,7,PERSON
australia,5,GPE
party ,1,
political fortunes,1,
donald trump-inspired,1,PERSON
australia,5,GPE
text messages,2,
uap,2,ORG
text messages,2,
mr palmer,7,PERSON
political party,1,
andrew crook,1,PERSON
abc,2,ORG
clive,1,
crook,1,PERSON
mr palmer,7,PERSON
busy meeting,1,
uap,2,ORG
abc,2,ORG
forbes,2,PERSON
australian,7,NORP
rich list,1,
royalty windfall,1,
court ruling,1,
longstanding stoush,1,
wa,2,ORG
ore venture,1,
sino iron,2,ORG
citic,3,ORG
mineralogy.wa,1,
mark mcgowan,2,PERSON
mineralogy,5,PERSON
veto power,1,
citic,3,ORG
mineralogy,5,PERSON
project viability,1,
mashayanyika,2,
mr mcgowan,1,PERSON
mil,5,ORG
australia-nz,1,
state government,1,
government proceeds,1,
mil,5,ORG
commonwealth,2,ORG
mr mashayanyika,1,WORK_OF_ART
mineralogy,5,PERSON
chinese communist government,1,ORG
citic,3,ORG
50-year project.mr,1,
mashayanyika,2,
wa,2,ORG
sino iron,2,ORG
government fall,1,
chinese government tactics,1,
australian,7,NORP
proper purpose,1,
australian,7,NORP
commercial purpose,1,
australia-nz closer,1,
agreement,1,
public purpose,1,
non-discriminatory manner,1,
effective compensation,1,
due process,1,
palmer,1,PERSON
australian,7,NORP
mark mcgowan,2,PERSON
australia,5,GPE
zealand,3,NORP
zealand,3,NORP
australia,5,GPE
interesting observations,1,
august,1,DATE
trade figures,1,
sudden rise,1,
coal prices,3,
australia,1,GPE
chronic,1,
monthly deficits,1,
massive spike,1,
coal prices,3,
likely surge,1,
september,1,DATE
october,1,DATE
trade deficit,1,
ubs,1,ORG
george tharenou,1,PERSON
unclear relationship,1,
trade surplus,1,
remarkable achievement,1,
brief four-month,1,
coal exports,1,
month —,1,
cent share,1,
total exports —,1,
price spike,1,
overall trade deficit,1,
mr tharenou,1,
research note.that,1,
way are.but things,1,
asian steel mills,1,
metallurgical — coal prices,1,
past couple,1,
price signal,1,
coal inventories,1,
steel mills,2,
low levels,1,
poor,1,
australian,3,NORP
recent spike,1,
mine interruptions,1,
august.in,1,
july,1,DATE
surprising result,1,
recent hype,1,
price increases,1,
global metallurgical trade,1,
spot markets,1,
nab,3,ORG
head,1,
australian,3,NORP
commodities research,1,
riki polygenis,1,ORG
noted.the bulk,1,
contracts.current negotiations,1,
japan,1,GPE
nippon,1,
big miner,1,
anglo,1,NORP
common ground,1,
fair value.but,1,
significant moves,1,
china,2,GPE
central planners,1,
national development,1,
reform,1,
ndrc,3,ORG
pricey coal.earlier,1,
ndrc,3,ORG
production shackles,1,
important steelmakers,1,
chinese coal production increase,1,
metallurgical coal,1,
chinese government,1,ORG
coal market,1,
macquarie,3,PERSON
management,1,
commodity team,1,
research note,1,
steel mills,2,
such action,1,
steel industry,1,
capacity closures,1,
up,1,
ndrc,3,ORG
chinese coal policy,1,
coal production,2,
china,2,GPE
coal production,2,
serious consequences,1,
australian,3,NORP
narrow window,1,
chinese coal production,1,
steel output,1,
downward pressure,1,
coal prices,3,
ms polygenis,1,WORK_OF_ART
regional steelmakers,1,
lucrative settlement,1,
negotiations,1,
sharp price,1,
macquarie,3,PERSON
japanese mills,1,
market reverses,1,
large increase,1,
raw materials costs,1,
steel customers,1,
question marks,1,
contract system,2,
bhp billiton,1,ORG
contract system,2,
shorter terms,1,
australia-japan,1,
coal conference,1,
underway.macquarie commodities team argues,1,
chinese production wo n't,1,
meaningful addition,1,
impact prices,1,
mill perspective,1,
macquarie,3,PERSON
recent years.the question,1,
nab,3,ORG
commodities team,1,
quarter price,1,
us130,1,MONEY
nab,3,ORG
us100,1,MONEY
year.the department,1,
innovation,1,
similar conclusion,1,
resources,1,
energy quarterly.the,1,
department economists,1,
flat volumes,1,
justice minister,1,
michael keenan,1,PERSON
dispel backbench angst,1,
australia-china,1,
extradition treaty,1,
government fights,1,
rear-guard action,1,
contentious agreement.mr,1,
keenan,1,
attorney-general george brandis,1,
coalition mps,1,
mps,1,
government decision,1,
howard,1,ORG
government.they point,1,
china,6,GPE
poor human rights record,1,
government assurances,1,
sufficient protection,1,
australian,3,NORP
there.legal groups,1,
australian,3,NORP
china,6,GPE
judicial system,1,
human rights abuses.the,1,
coalition,1,ORG
difficult battle,1,
independent senator,1,
cory bernardi,1,PERSON
australian,3,NORP
china,6,GPE
fair trial.the,1,
greens,1,NORP
fate rests,1,
labor.the,1,
parliamentary report,1,
extradition,1,
international legal obligations.the shadow cabinet,1,
final decision,1,
caucus meeting,1,
morning.several labor sources,1,
alp,1,ORG
bernardi,1,PERSON
motion,1,
bill shorten,1,PERSON
great importance,1,
china,6,GPE
human rights,1,
china,6,GPE
enormous damage,1,
bilateral relationship.prime minister,1,
malcolm turnbull,1,PERSON
australian,1,NORP
chinese law enforcement agencies,1,
treaty ... needs,1,
mr turnbull,1,WORK_OF_ART
considerable protections,1,
